case,category,prefill,decode,workload,pp,tg,line,phase,n_tokens,route_apply,label,reason,decide_us,apply_us,target
switch_opencl_to_qnn_pp512_tg64,switch,opencl,qnn-npu,pp512_tg64,512,64,3826,decode,1,false,,,,,
switch_opencl_to_qnn_pp512_tg64,switch,opencl,qnn-npu,pp512_tg64,512,64,3836,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,718,prefill,256,true,prefill,phase-prefill-route,2,20,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,991,decode,1,true,decode,phase-decode-route,6,31,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg16,switch,qnn-npu,cpu,pp256_tg16,256,16,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,718,prefill,256,true,prefill,phase-prefill-route,1,20,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,991,decode,1,true,decode,phase-decode-route,5,11,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1050,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1053,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1056,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1059,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1062,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1065,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1068,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1071,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1074,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1077,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1080,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1083,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1086,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1089,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1092,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg32,switch,qnn-npu,cpu,pp256_tg32,256,32,1095,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,718,prefill,256,true,prefill,phase-prefill-route,2,14,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,991,decode,1,true,decode,phase-decode-route,4,25,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1050,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1053,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1056,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1059,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1062,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1065,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1068,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1071,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1074,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1077,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1080,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1083,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1086,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1089,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1092,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1095,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1098,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1101,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1104,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1107,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1110,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1113,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1116,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1119,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1122,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1125,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1128,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1131,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1134,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1137,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1140,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1143,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1146,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1149,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1152,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1155,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1158,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1161,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1164,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1167,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1170,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1173,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1176,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1179,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1182,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1185,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1188,decode,1,false,,,,,
switch_qnn_to_cpu_pp256_tg64,switch,qnn-npu,cpu,pp256_tg64,256,64,1191,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,718,prefill,512,true,prefill,phase-prefill-route,2,62,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,991,decode,1,true,decode,phase-decode-route,5,30,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg16,switch,qnn-npu,cpu,pp512_tg16,512,16,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,718,prefill,512,true,prefill,phase-prefill-route,1,16,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,991,decode,1,true,decode,phase-decode-route,4,26,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1050,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1053,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1056,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1059,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1062,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1065,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1068,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1071,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1074,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1077,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1080,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1083,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1086,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1089,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1092,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg32,switch,qnn-npu,cpu,pp512_tg32,512,32,1095,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,718,prefill,512,true,prefill,phase-prefill-route,1,16,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,991,decode,1,true,decode,phase-decode-route,5,27,"attn=cpu,ffn=cpu,output=cpu"
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1005,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1008,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1011,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1014,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1017,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1020,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1023,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1026,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1029,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1032,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1035,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1038,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1041,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1044,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1047,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1050,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1053,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1056,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1059,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1062,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1065,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1068,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1071,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1074,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1077,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1080,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1083,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1086,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1089,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1092,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1095,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1098,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1101,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1104,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1107,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1110,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1113,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1116,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1119,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1122,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1125,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1128,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1131,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1134,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1137,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1140,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1143,decode,1,false,,,,,
switch_qnn_to_cpu_pp512_tg64,switch,qnn-npu,cpu,pp512_tg64,512,64,1146,decode,1,false,,,,,
